Node	Degree	Betweenness	Eigenvector	Closeness	Eccentricity	PageRank	Clustering
https://www.rfuclinics.com/	71	557.1534932470882	0.19025918433174188	0.6059701492537314	2	0.02105360472286774	0.44386317907444667
https://www.rfuclinics.com//images/RFUHC_motto_k.png	66	553.5492597355018	0.1700456048375588	0.5953079178885631	3	0.01977424106012728	0.3655011655011655
https://www.rfuclinics.com/covidupdates/	71	1030.6162033872552	0.18140460041938003	0.5702247191011236	3	0.02294347189603601	0.40925553319919517
https://www.rfuclinics.com/services/	65	306.6162033872559	0.18030276493489233	0.5607734806629834	3	0.01898811073269795	0.48701923076923076
https://www.rfuclinics.com/bill-pay/	71	557.1534932470882	0.1902591843317419	0.6059701492537314	2	0.02105360472286774	0.44386317907444667
https://www.rfuclinics.com/services/primary-care/	28	19.6658692185008	0.1048330880349137	0.4666666666666667	3	0.008559401585595188	0.9047619047619048
https://www.rfuclinics.com/privacy-practices/	67	755.5492597355014	0.17014901832847487	0.5988200589970502	2	0.02062157962910937	0.3545906829488919
https://www.rfuclinics.com/services/physical-therapy/	27	9.686921850079745	0.10281981613659841	0.4541387024608501	3	0.00810360079649445	0.9202279202279202
https://www.rfuclinics.com//images/RFUHC_logo_horiz_rgb.png	60	306.30408217513474	0.1598437275161745	0.5516304347826086	3	0.017704994133735618	0.4056497175141243
https://www.rfuclinics.com/our-providers/	93	4159.986826580427	0.19405811183288166	0.6485623003194888	2	0.03344684535512349	0.26297335203366057
https://www.rfuclinics.com/services/behavioral-health/	27	11.881168831168825	0.10264092267057068	0.453125	3	0.008098905055760186	0.9145299145299145
https://www.rfuclinics.com/locations/	67	575.1027774613311	0.1806258368484267	0.5638888888888889	3	0.020233023068427614	0.45906829488919043
https://www.rfuclinics.com/appointment-scheduling/	65	306.6162033872559	0.18030276493489236	0.5607734806629834	3	0.01898811073269795	0.48701923076923076
https://www.rfuclinics.com/services/scholl-foot-ankle-center/	28	211.63429027113222	0.10314652956899013	0.4551569506726457	3	0.00895722587218839	0.8544973544973545
https://www.rfuclinics.com/services/student-health/	26	1.1015948963317383	0.10031521344202035	0.4403470715835141	3	0.007599923757236043	0.9323076923076923
https://www.rfuclinics.com/insurance/	71	557.1534932470882	0.19025918433174194	0.6059701492537314	2	0.02105360472286774	0.44386317907444667
https://www.rfuclinics.com/hipaa-information/	73	960.1534932470879	0.19048516015616898	0.6096096096096096	2	0.02274094644970586	0.4197108066971081
https://www.rfuclinics.com/contact-us/	71	557.1534932470882	0.19025918433174194	0.6059701492537314	2	0.02105360472286774	0.44386317907444667
https://www.rfuclinics.com/services/reproductive-medicine-and-immunology/	32	805.4068580542262	0.10472159437180514	0.4481236203090508	3	0.011660211084004418	0.6875
https://www.rfuclinics.com/forms/	85	2961.153493247091	0.19228637962657877	0.632398753894081	2	0.032237978400446544	0.3100840336134454
https://www.rfuclinics.com/staff-directory/	71	557.1534932470882	0.19025918433174185	0.6059701492537314	2	0.02105360472286774	0.44386317907444667
https://www.rfuclinics.com/services/caring-for-our-community/	32	608.9637534202976	0.10661173187475805	0.45111111111111113	3	0.010786294611947092	0.719758064516129
https://www.rfuclinics.com/our-providers/?service=3&insurance=&location=	27	73.04896331738438	0.09364563712877909	0.43655913978494626	3	0.008732575513633028	0.7094017094017094
https://www.rfuclinics.com/our-providers/?service=8&insurance=&location=	29	128.77703349282297	0.09400443089550425	0.4403470715835141	3	0.009937304551413575	0.6182266009852216
https://www.rfuclinics.com/locations/vernon-hills/	33	2359.5484848484884	0.0880872131971867	0.4765258215962441	3	0.019218183362731477	0.36553030303030304
https://www.rfuclinics.com/our-providers/yau-sydney/	20	202.31212121212118	0.08303268777523079	0.4282700421940928	3	0.00661805310780697	0.8210526315789474
https://www.rfuclinics.com/our-providers/fleischer-adam/	20	202.31212121212118	0.08303268777523082	0.4282700421940928	3	0.00661805310780697	0.8210526315789474
https://www.rfuclinics.com/our-providers/jaffe-leland/	20	202.31212121212118	0.08303268777523082	0.4282700421940928	3	0.00661805310780697	0.8210526315789474
https://www.rfuclinics.com/our-providers/moss-lori/	19	0.3121212121212121	0.08270129920298146	0.4264705882352941	3	0.0057233029784862065	0.9122807017543859
https://www.rfuclinics.com/services/caring-for-our-community/interprofessional-community-clinic/	24	339.60956604291994	0.07472031836606823	0.4666666666666667	3	0.008676291670180128	0.6992753623188406
https://www.rfuclinics.com/our-providers/harris-edwin/	19	0.3121212121212121	0.08298222201182331	0.4264705882352941	3	0.005753941032595651	0.9122807017543859
https://www.rfuclinics.com/our-providers/krc-michelle/	19	0.3121212121212121	0.08270129920298146	0.4264705882352941	3	0.0057233029784862065	0.9122807017543859
https://www.rfuclinics.com/our-providers/robinson-richmond/	20	202.31212121212118	0.08303268777523082	0.4282700421940928	3	0.00661805310780697	0.8210526315789474
https://www.rfuclinics.com/services/student-health/student-counseling-service/	25	0.3121212121212121	0.09826841682134674	0.4393939393939394	3	0.0073347168562117645	0.95
https://www.rfuclinics.com/locations/libertyville-primarycare/	2	0.0	0.006628615260809116	0.3690909090909091	4	0.0014733220220519417	1.0
https://www.rfuclinics.com/our-providers/?service=2&insurance=&location=	38	291.33843700159497	0.10504060556693647	0.4541387024608501	3	0.013658590579724792	0.4907539118065434
https://www.rfuclinics.com/our-providers/dookie-annabelle/	20	202.31212121212118	0.08303268777523083	0.4282700421940928	3	0.00661805310780697	0.8210526315789474
https://www.rfuclinics.com/our-providers/michalides-heather/	21	202.31212121212116	0.08518370094349828	0.43283582089552236	3	0.006895064012959145	0.8333333333333334
