Source,Target
https://www.dukehealth.org/about-duke-health,http://youtube.com/user/Dukemedicine
https://www.dukehealth.org/about-duke-health,https://www.instagram.com/dukehealth
https://www.dukehealth.org/about-duke-health,https://www.linkedin.com/company/duke-university-health-system
https://www.dukehealth.org/about-duke-health,http://medschool.duke.edu/
https://www.dukehealth.org/about-duke-health,http://nursing.duke.edu/
https://www.dukehealth.org/about-duke-health,http://www.duke.edu/
https://www.dukehealth.org/about-duke-health,https://careers.duke.edu/
https://www.dukehealth.org/about-duke-health,https://giving.dukehealth.org/
https://www.dukehealth.org/about-duke-health,https://corporate.dukehealth.org/newsmedia
https://www.dukehealth.org/about-duke-health,https://physicians.dukehealth.org/
https://www.dukehealth.org/spanish-covid-19-update,https://espanol.cdc.gov/coronavirus/2019-ncov/vaccines/booster-shot.html
https://www.dukehealth.org/spanish-covid-19-update,https://www.dukemychart.org/home/scheduling
https://www.dukehealth.org/spanish-covid-19-update,https://espanol.cdc.gov/coronavirus/2019-ncov/vaccines/recommendations/children-teens.html
https://www.dukehealth.org/spanish-covid-19-update,https://gotriangle.org/
https://www.dukehealth.org/spanish-covid-19-update,https://godurhamtransit.org/
https://www.dukehealth.org/spanish-covid-19-update,https://www.wakegov.com/departments-government/human-services/programs-assistance/gowake-access-transportation
https://www.dukehealth.org/spanish-covid-19-update,https://covid19.ncdhhs.gov/vaccines/informacion-sobre-las-vacunas-contra-el-covid-19
https://www.dukehealth.org/spanish-covid-19-update,https://covid19.ncdhhs.gov/vaccines/informacion-sobre-las-vacunas-contra-el-covid-19
https://www.dukehealth.org/spanish-covid-19-update,http://www.dukemychart.org/home/Authentication/Login?
https://www.dukehealth.org/spanish-covid-19-update,https://covid19.ncdhhs.gov/vaccines/after-youve-been-vaccinated/despues-de-haber-sido-vacunado/ver-o-imprimir-la-informacion-de-su-vacuna-contra-el-covid-19
https://www.dukehealth.org/spanish-covid-19-update,http://www.facebook.com/dukemedicine
https://www.dukehealth.org/spanish-covid-19-update,http://twitter.com/DukeHealth
https://www.dukehealth.org/spanish-covid-19-update,http://youtube.com/user/Dukemedicine
https://www.dukehealth.org/spanish-covid-19-update,https://www.instagram.com/dukehealth
https://www.dukehealth.org/spanish-covid-19-update,https://www.linkedin.com/company/duke-university-health-system
https://www.dukehealth.org/spanish-covid-19-update,http://medschool.duke.edu/
https://www.dukehealth.org/spanish-covid-19-update,http://nursing.duke.edu/
https://www.dukehealth.org/spanish-covid-19-update,http://www.duke.edu/
https://www.dukehealth.org/spanish-covid-19-update,https://careers.duke.edu/
https://www.dukehealth.org/spanish-covid-19-update,https://giving.dukehealth.org/
https://www.dukehealth.org/spanish-covid-19-update,https://corporate.dukehealth.org/newsmedia
https://www.dukehealth.org/spanish-covid-19-update,https://physicians.dukehealth.org/
https://www.dukehealth.org/spanish-covid-19-update/spanish-schedule-vaccine-step-one,http://www.facebook.com/dukemedicine
https://www.dukehealth.org/spanish-covid-19-update/spanish-schedule-vaccine-step-one,http://twitter.com/DukeHealth
https://www.dukehealth.org/spanish-covid-19-update/spanish-schedule-vaccine-step-one,http://youtube.com/user/Dukemedicine
https://www.dukehealth.org/spanish-covid-19-update/spanish-schedule-vaccine-step-one,https://www.instagram.com/dukehealth
https://www.dukehealth.org/spanish-covid-19-update/spanish-schedule-vaccine-step-one,https://www.linkedin.com/company/duke-university-health-system
https://www.dukehealth.org/spanish-covid-19-update/spanish-schedule-vaccine-step-one,http://medschool.duke.edu/
https://www.dukehealth.org/spanish-covid-19-update/spanish-schedule-vaccine-step-one,http://nursing.duke.edu/
https://www.dukehealth.org/spanish-covid-19-update/spanish-schedule-vaccine-step-one,http://www.duke.edu/
https://www.dukehealth.org/spanish-covid-19-update/spanish-schedule-vaccine-step-one,https://careers.duke.edu/
https://www.dukehealth.org/spanish-covid-19-update/spanish-schedule-vaccine-step-one,https://giving.dukehealth.org/
https://www.dukehealth.org/spanish-covid-19-update/spanish-schedule-vaccine-step-one,https://corporate.dukehealth.org/newsmedia
https://www.dukehealth.org/spanish-covid-19-update/spanish-schedule-vaccine-step-one,https://physicians.dukehealth.org/
https://www.dukehealth.org/dukechildrens,https://giving.dukechildrens.org/
https://www.dukehealth.org/dukechildrens,http://www.facebook.com/dukemedicine
https://www.dukehealth.org/dukechildrens,http://twitter.com/DukeHealth
https://www.dukehealth.org/dukechildrens,http://youtube.com/user/Dukemedicine
https://www.dukehealth.org/dukechildrens,https://www.instagram.com/dukehealth
https://www.dukehealth.org/dukechildrens,https://www.linkedin.com/company/duke-university-health-system
https://www.dukehealth.org/dukechildrens,http://medschool.duke.edu/
https://www.dukehealth.org/dukechildrens,http://nursing.duke.edu/
https://www.dukehealth.org/dukechildrens,http://www.duke.edu/
https://www.dukehealth.org/dukechildrens,https://careers.duke.edu/
https://www.dukehealth.org/dukechildrens,https://giving.dukehealth.org/
https://www.dukehealth.org/dukechildrens,https://corporate.dukehealth.org/newsmedia
https://www.dukehealth.org/dukechildrens,https://physicians.dukehealth.org/
https://www.dukehealth.org/blog/spanish-why-you-need-flu-shot,https://www.dukemychart.org/home/Authentication/Login?
https://www.dukehealth.org/blog/spanish-why-you-need-flu-shot,https://www.dukemychart.org/home/Authentication/Login?
https://www.dukehealth.org/blog/spanish-why-you-need-flu-shot,https://www.dukemychart.org/home/Authentication/Login?
https://www.dukehealth.org/blog/spanish-why-you-need-flu-shot,http://www.facebook.com/dukemedicine
https://www.dukehealth.org/blog/spanish-why-you-need-flu-shot,http://twitter.com/DukeHealth
https://www.dukehealth.org/blog/spanish-why-you-need-flu-shot,http://youtube.com/user/Dukemedicine
https://www.dukehealth.org/blog/spanish-why-you-need-flu-shot,https://www.instagram.com/dukehealth
https://www.dukehealth.org/blog/spanish-why-you-need-flu-shot,https://www.linkedin.com/company/duke-university-health-system
https://www.dukehealth.org/blog/spanish-why-you-need-flu-shot,http://medschool.duke.edu/
https://www.dukehealth.org/blog/spanish-why-you-need-flu-shot,http://nursing.duke.edu/
https://www.dukehealth.org/blog/spanish-why-you-need-flu-shot,http://www.duke.edu/
https://www.dukehealth.org/blog/spanish-why-you-need-flu-shot,https://careers.duke.edu/
https://www.dukehealth.org/blog/spanish-why-you-need-flu-shot,https://giving.dukehealth.org/
https://www.dukehealth.org/blog/spanish-why-you-need-flu-shot,https://corporate.dukehealth.org/newsmedia
https://www.dukehealth.org/blog/spanish-why-you-need-flu-shot,https://physicians.dukehealth.org/
https://www.dukehealth.org/locations?view=list,http://www.facebook.com/dukemedicine
https://www.dukehealth.org/locations?view=list,http://twitter.com/DukeHealth
https://www.dukehealth.org/locations?view=list,http://youtube.com/user/Dukemedicine
https://www.dukehealth.org/locations?view=list,https://www.instagram.com/dukehealth
https://www.dukehealth.org/locations?view=list,https://www.linkedin.com/company/duke-university-health-system
https://www.dukehealth.org/locations?view=list,http://medschool.duke.edu/
https://www.dukehealth.org/locations?view=list,http://nursing.duke.edu/
https://www.dukehealth.org/locations?view=list,http://www.duke.edu/
https://www.dukehealth.org/locations?view=list,https://careers.duke.edu/
https://www.dukehealth.org/locations?view=list,https://giving.dukehealth.org/
https://www.dukehealth.org/locations?view=list,https://corporate.dukehealth.org/newsmedia
https://www.dukehealth.org/locations?view=list,https://physicians.dukehealth.org/
https://www.dukehealth.org/spanish-visitor-restrictions,http://www.facebook.com/dukemedicine
https://www.dukehealth.org/spanish-visitor-restrictions,http://twitter.com/DukeHealth
https://www.dukehealth.org/spanish-visitor-restrictions,http://youtube.com/user/Dukemedicine
https://www.dukehealth.org/spanish-visitor-restrictions,https://www.instagram.com/dukehealth
https://www.dukehealth.org/spanish-visitor-restrictions,https://www.linkedin.com/company/duke-university-health-system
https://www.dukehealth.org/spanish-visitor-restrictions,http://medschool.duke.edu/
https://www.dukehealth.org/spanish-visitor-restrictions,http://nursing.duke.edu/
https://www.dukehealth.org/spanish-visitor-restrictions,http://www.duke.edu/
https://www.dukehealth.org/spanish-visitor-restrictions,https://careers.duke.edu/
https://www.dukehealth.org/spanish-visitor-restrictions,https://giving.dukehealth.org/
https://www.dukehealth.org/spanish-visitor-restrictions,https://corporate.dukehealth.org/newsmedia
https://www.dukehealth.org/spanish-visitor-restrictions,https://physicians.dukehealth.org/
https://www.dukehealth.org/keep-date-duke-health,http://www.facebook.com/dukemedicine
https://www.dukehealth.org/keep-date-duke-health,http://twitter.com/DukeHealth
https://www.dukehealth.org/keep-date-duke-health,http://youtube.com/user/Dukemedicine
https://www.dukehealth.org/keep-date-duke-health,https://www.instagram.com/dukehealth
https://www.dukehealth.org/keep-date-duke-health,https://www.linkedin.com/company/duke-university-health-system
