Source,Target
https://uhnj.org/about/administration.htm,https://www.youtube.com/watch?v=Tw-yRD1qtvs
https://uhnj.org/about/administration.htm,https://www.uhnjfoundation.org/
https://uhnj.org/about/administration.htm,https://uhnjcareers.com/
https://uhnj.org/about/administration.htm,http://www.cdc.gov/media/releases/2016/p1013-contaminated-devices-.html
https://uhnj.org/about/administration.htm,https://www.cdc.gov/zika/
https://uhnj.org/about/administration.htm,http://www.cdc.gov/media/releases/2016/p1013-contaminated-devices-.html
https://uhnj.org/about/administration.htm,https://www.cdc.gov/zika/
https://uhnj.org/directions/index.htm,https://www.facebook.com/pages/University-Hospital/375389272472784?ref=hl
https://uhnj.org/directions/index.htm,https://twitter.com/UnivHospNewark
https://uhnj.org/directions/index.htm,https://www.linkedin.com/company/university-hospital
https://uhnj.org/directions/index.htm,"https://www.glassdoor.com/Overview/Working-at-University-Hospital-Newark-EI_IE849763.11,37.htm"
https://uhnj.org/directions/index.htm,https://www.instagram.com/university_hospital_newark/
https://uhnj.org/directions/index.htm,http://www.youtube.com/channel/UCE45x6uisbu8skOPIp75J-A
https://uhnj.org/directions/index.htm,http://cinj.org/universityhospital
https://uhnj.org/directions/index.htm,https://www.youtube.com/watch?v=Tw-yRD1qtvs
https://uhnj.org/directions/index.htm,https://www.uhnjfoundation.org/
https://uhnj.org/directions/index.htm,https://uhnjcareers.com/
https://uhnj.org/directions/index.htm,http://www.cdc.gov/media/releases/2016/p1013-contaminated-devices-.html
https://uhnj.org/directions/index.htm,https://www.cdc.gov/zika/
https://uhnj.org/directions/index.htm,"https://maps.google.com/maps?oe=utf-8&client=firefox-a&ie=UTF8&q=umdnj+university+hospital&fb=1&gl=us&hq=umdnj+university+hospital&hnear=0x89c25370329a0e1d:0xe1bcdc2adcfee473,Newark,+NJ&cid=0,0,16072993549390546434&ll=40.740502,-74.191114&spn=0.006295,0.006295&t=m&source=embed"
https://uhnj.org/directions/index.htm,http://www.cdc.gov/media/releases/2016/p1013-contaminated-devices-.html
https://uhnj.org/directions/index.htm,https://www.cdc.gov/zika/
https://uhnj.org/about/credo.htm,https://www.facebook.com/pages/University-Hospital/375389272472784?ref=hl
https://uhnj.org/about/credo.htm,https://twitter.com/UnivHospNewark
https://uhnj.org/about/credo.htm,https://www.linkedin.com/company/university-hospital
https://uhnj.org/about/credo.htm,"https://www.glassdoor.com/Overview/Working-at-University-Hospital-Newark-EI_IE849763.11,37.htm"
https://uhnj.org/about/credo.htm,https://www.instagram.com/university_hospital_newark/
https://uhnj.org/about/credo.htm,http://www.youtube.com/channel/UCE45x6uisbu8skOPIp75J-A
https://uhnj.org/about/credo.htm,http://cinj.org/universityhospital
https://uhnj.org/about/credo.htm,https://www.youtube.com/watch?v=Tw-yRD1qtvs
https://uhnj.org/about/credo.htm,https://www.uhnjfoundation.org/
https://uhnj.org/about/credo.htm,https://uhnjcareers.com/
https://uhnj.org/about/credo.htm,http://www.cdc.gov/media/releases/2016/p1013-contaminated-devices-.html
https://uhnj.org/about/credo.htm,https://www.cdc.gov/zika/
https://uhnj.org/about/credo.htm,http://www.cdc.gov/media/releases/2016/p1013-contaminated-devices-.html
https://uhnj.org/about/credo.htm,https://www.cdc.gov/zika/
https://uhnj.org/about/COB/index.htm,https://www.facebook.com/pages/University-Hospital/375389272472784?ref=hl
