Node	Betweenness	Eigenvector	Closeness	Eccentricity	PageRank
https://uihealthcare.org/	6063.669247294361	0.14141676915902732	0.5478180129990715	5	0.01161633227241832
https://uihealthcare.org/node/136	3186.229866633842	0.10984458914814067	0.5566037735849056	5	0.00871876724817918
https://uihealthcare.org/education	21030.774312927584	0.14198932867895722	0.5619047619047619	4	0.018660581364882526
https://uihealthcare.org/sites/default/files/js/js_zTiCw1O7VZU3YuymARrXdzkY9tqShJ9UlyceGhQmTaI.js	1652.553357876919	0.10624815127089624	0.5212014134275619	5	0.008029203613958482
https://uihealthcare.org/education/ui-health-care-tours	4025.4580450970793	0.1413886524012209	0.5462962962962963	5	0.010531575598765388
https://uihealthcare.org/education/ui-health-care-stem-education/stem-resources/virtual-stem-education-neurons-message	2267.6692472943623	0.14123742094374375	0.544280442804428	5	0.009819874773247007
https://uihealthcare.org/ui-health-care-business-community-resources	10560.700103150264	0.14160600708717783	0.5519176800748363	5	0.01379712367280505
https://uihealthcare.org/sites/default/files/inline-images/Health%20Network-Rehab%20%282c%20HORIZ%29.png	0.0	0.0017915322120080099	0.35414165666266506	6	0.00031961120102502993
https://uihealthcare.org/themes/custom/uihealthcare/images/logo-bw.svg	1652.553357876919	0.10624815127089624	0.5212014134275619	5	0.008029203613958482
https://uihealthcare.org/university-iowa-health-care	0.0	0.0017915322120080099	0.35414165666266506	6	0.00031961120102502993
https://uihealthcare.org/sites/default/files/css/css_9m8-tA3IQf8ThlLQYTTZUyEweCvyR908Tg0XCbKYOfY.css	295.8525503157833	0.0776431156527488	0.4163726182074806	5	0.005584608148686013
https://uihealthcare.org/education/post-graduate-policy-and-administrative-fellowships	2903.372132184135	0.1413248887437598	0.5452865064695009	5	0.010052797362890744
https://uihealthcare.org/find-your-career-university-iowa-health-care	4100.307910015449	0.14057398767297305	0.545790934320074	5	0.010651665744327058
https://uihealthcare.org/education/university-iowa-master-clinical-nutrition-program	1678.6692472943582	0.14121503814053982	0.543778801843318	5	0.00955568668782934
https://uihealthcare.org/education/ui-health-care-stem-education	6164.185422273667	0.14072652832404606	0.5478180129990715	5	0.011579205017298099
https://uihealthcare.org/encompass-health-and-university-iowa-health-system-announce-joint-venture-rehabilitation-hospital	4107.476332270723	0.0600753042896612	0.4077401520387008	5	0.004727441134360628
https://uihealthcare.org/sites/default/files/css/css_LFgwm-Pp7VH9P5q3mANf5itMMpiZ_uqtGqvDbt6-gBA.css	1652.553357876919	0.10624815127089624	0.5212014134275619	5	0.008029203613958482
https://mychart.uihealthcare.org/	1652.553357876919	0.10624815127089624	0.5212014134275619	5	0.008029203613958482
https://uihealthcare.org/education/executive-leadership-academy	6340.706927588124	0.14042172656115695	0.5473098330241187	5	0.011669804692056931
https://uihealthcare.org/university-iowa-health-care-proposed-strategic-plan	1652.553357876919	0.10624815127089624	0.5212014134275619	5	0.008029203613958482
https://uihealthcare.org/ui-health-care-initiatives	6362.669247294357	0.14139429945689413	0.5478180129990715	5	0.011724175015531179
https://uihealthcare.org/publications	10408.669247294407	0.141551526858145	0.5514018691588785	5	0.013721972812913555
https://uihealthcare.org/leadership	8779.36100716654	0.1405745605291016	0.5498602050326188	5	0.012681866458590745
https://uihealthcare.org/education/executive-leadership-academy/executive-leadership-academy-selection-and-application	2356.426697234224	0.07073548013826096	0.41143654114365413	5	0.004499461753607651
https://uihealthcare.org/education/ui-health-care-tours/ui-health-care-tours-parking-and-directions	2110.164666938243	0.06167104466530167	0.4088704088704089	5	0.003968469751397925
https://uihealthcare.org/sites/default/files/2014_0.pdf	0.0	0.0017932394135239122	0.35563592525617843	6	0.00032807560239430246
https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2021-08/Henrichs_Mark.jpg?itok=A8_0pLF-	0.0	0.001780863634562398	0.35499398315282793	6	0.000323782998597284
https://uihealthcare.org/uichoice	0.0	0.002553149145889925	0.36691542288557216	6	0.0004408985416403576
https://uihealthcare.org/policy-fellowship	0.0	0.0026021950619739068	0.35414165666266506	6	0.00038197487811405986
https://uihealthcare.org/sites/default/files/Rehab-Hospital-Rendering.jpg	0.0	0.0007610176228885474	0.28978388998035365	6	0.0003393473992469295
https://uihealthcare.org/community-outreach-and-engagement	596.7660295423468	0.062359250769522534	0.4085872576177285	5	0.003194267426608092
https://uihealthcare.org/university-iowa-hospitals-clinics-administrative-fellowship	0.0	0.0025898820893302597	0.35435435435435436	6	0.0003878844347716717
https://uihealthcare.org/sites/default/files/styles/navigation_box_image/public/2021-02/Family%20Medicine%202020_7_7-21_0.jpg?itok=OPBCfKxv	0.0	0.001780856161136773	0.3532934131736527	6	0.00031579880216870164
https://uihealthcare.org/community-education	594.4763322707196	0.0608075265612599	0.40494166094715167	5	0.0030384446726354443
https://uihealthcare.org/sites/default/files/2017%20Annual%20Report.pdf	0.0	0.0017932394135239122	0.35563592525617843	6	0.00032807560239430246
https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2017-10/Carmen~Lee.jpg_1.jpg?itok=Rvh6U-kz	0.0	0.001780863634562398	0.35499398315282793	6	0.000323782998597284
https://uihealthcare.org/privacy-policy	1182.4763322707204	0.06002708187900271	0.40494166094715167	5	0.003252038211772632
https://uihealthcare.org/capital-management	197.3871648037931	0.06529214399184931	0.4097222222222222	5	0.003270390721638827
https://uihealthcare.org/sites/default/files/styles/profile_portrait/public/2018-04/Wessels~Jana%202.jpg?itok=UX_jybUg	0.0	0.001780863634562398	0.35499398315282793	6	0.000323782998597284
